transaction_id,user_id,timestamp,amount,currency,transaction_type,merchant_id,merchant_category,ip_address,device_id,geolocation_lat,geolocation_lon,status,is_fraud
TXN0002405,U0093,2026-03-03T11:32:21.006103,187.22,USD,purchase,MER-Ryin-7624,retail,210.211.223.27,DEV-77821627,-69.437755,96.28854,approved,0
TXN0002406,U0455,2026-03-03T01:34:21.006165,87.02,USD,purchase,MER-bzwj-4035,food,49.209.17.125,DEV-73290596,-31.8850365,-147.602541,approved,0
TXN0002407,U0220,2026-03-04T08:54:21.006226,344.08,USD,purchase,MER-ftVX-9075,atm,183.101.226.102,DEV-90293759,55.5505965,5.385165,approved,0
TXN0002408,U0028,2026-03-03T18:38:21.006290,389.74,USD,purchase,MER-BwOT-1882,wire,82.72.242.72,DEV-92156522,-12.3971645,137.029554,approved,0
TXN0002409,U0035,2026-02-27T00:00:21.006352,180.84,USD,purchase,MER-CpGg-7238,wire,200.157.35.40,DEV-63394055,-42.901197,24.733694,approved,0
TXN0002410,U0015,2026-03-04T19:38:21.006416,48.79,USD,bill_pay,MER-jXes-6191,retail,199.17.189.95,DEV-45702169,-42.383909,134.241324,approved,0
TXN0002411,U0110,2026-02-28T05:59:21.006478,45.65,USD,purchase,MER-lWCs-7618,retail,184.248.158.94,DEV-61696438,-73.889097,-83.066875,approved,0
TXN0002412,U0416,2026-03-01T04:03:21.006539,283.62,USD,purchase,MER-ZypW-5874,travel,17.108.255.76,DEV-70598907,22.3436705,-27.968714,approved,0
TXN0002413,U0012,2026-03-02T14:40:21.006601,158.79,USD,atm_withdrawal,MER-QNCV-5500,wire,12.175.60.106,DEV-26362612,27.0554415,87.564812,approved,0
TXN0002414,U0085,2026-02-27T06:35:21.006662,404.06,USD,purchase,MER-NzTu-1060,travel,217.182.193.233,DEV-14843111,28.919892,140.360121,approved,0
TXN0002415,U0074,2026-03-02T22:24:21.006727,1819.11,USD,purchase,MER-jYEf-0801,travel,164.195.7.217,DEV-40214251,71.7093135,84.560033,approved,0
TXN0002416,U0203,2026-03-05T07:47:21.006789,72.89,USD,purchase,MER-fQhk-2821,atm,141.63.128.119,DEV-85798131,27.493774,130.451213,approved,0
TXN0002417,U0340,2026-03-05T07:21:21.006850,292.09,USD,purchase,MER-NtKA-5367,travel,51.63.165.220,DEV-83676614,23.417095,91.194836,approved,0
TXN0002418,U0011,2026-03-03T03:08:21.006911,337.53,USD,purchase,MER-NACn-2554,travel,179.87.212.198,DEV-92518114,43.5918305,79.447713,approved,0
TXN0002419,U0040,2026-02-28T04:51:21.006972,60147.22,USD,wire_transfer,MER-ZyjP-8184,food,59.8.197.228,DEV-43070021,81.8754055,-95.986517,declined,1
TXN0002420,U0423,2026-03-01T09:56:21.007033,292.59,USD,purchase,MER-xxhu-6674,atm,191.157.107.133,DEV-95773692,31.3723975,83.592277,approved,0
TXN0002421,U0489,2026-02-27T09:21:21.007096,291.14,USD,atm_withdrawal,MER-troh-2857,atm,73.140.91.125,DEV-49482567,44.6813915,35.365652,approved,0
TXN0002422,U0310,2026-02-27T09:40:21.007159,442.56,USD,bill_pay,MER-gYcT-4869,crypto,212.52.144.9,DEV-18904933,-39.38002,-87.73684,approved,0
TXN0002423,U0064,2026-03-03T01:35:21.007222,232.34,USD,purchase,MER-CcKX-3388,wire,68.110.192.65,DEV-25725403,62.4373915,124.142485,approved,0
TXN0002424,U0261,2026-03-02T20:59:21.007283,97877.95,USD,purchase,MER-VlwP-4180,retail,162.168.61.74,DEV-20208536,-0.6546675,154.186206,approved,1
TXN0002425,U0317,2026-02-27T01:06:21.007344,66.18,USD,wire_transfer,MER-UoHg-5363,crypto,82.82.139.4,DEV-55498732,65.3291595,-110.816743,declined,0
TXN0002426,U0393,2026-03-03T04:56:21.007405,197.13,USD,atm_withdrawal,MER-VzyJ-1686,travel,137.47.199.30,DEV-12199702,81.4965705,-177.76089,approved,0
TXN0002427,U0137,2026-02-27T16:46:21.007466,219.09,USD,purchase,MER-RcZi-8022,crypto,122.61.216.106,DEV-72510628,56.6604335,-171.355564,declined,0
TXN0002428,U0210,2026-03-01T21:00:21.007529,137.89,USD,purchase,MER-wXtY-9444,travel,68.137.116.154,DEV-72499800,-65.685206,177.786226,approved,0
TXN0002429,U0372,2026-02-27T21:44:21.007595,343.47,USD,purchase,MER-USlt-0292,travel,100.251.195.102,DEV-11469689,18.214428,-167.639233,approved,0
TXN0002430,U0001,2026-03-04T19:21:21.007657,11.29,USD,wire_transfer,MER-Yfts-1850,wire,160.176.174.110,DEV-05163532,38.8690175,-163.103241,approved,0
TXN0002431,U0303,2026-03-04T05:37:21.007720,306.48,USD,purchase,MER-jiXT-2073,retail,45.164.242.214,DEV-97879273,-55.0489065,88.336992,approved,0
TXN0002432,U0060,2026-02-28T21:04:21.007781,604.14,USD,purchase,MER-VPuj-5510,atm,74.113.64.143,DEV-06235044,-61.7128525,133.062685,approved,0
TXN0002433,U0420,2026-03-02T19:48:21.007843,70.29,USD,purchase,MER-bthE-1032,crypto,140.72.172.74,DEV-99378666,70.515159,47.854747,declined,0
TXN0002434,U0295,2026-02-28T06:26:21.007905,370.27,USD,wire_transfer,MER-mlrw-9109,food,200.215.125.16,DEV-24094781,-57.6463295,116.810333,approved,0
TXN0002435,U0431,2026-03-04T13:33:21.007969,471.46,USD,purchase,MER-HYmL-9480,travel,110.61.184.108,DEV-05209774,33.141436,42.813339,approved,0
TXN0002436,U0011,2026-02-26T17:03:21.008032,408.15,USD,purchase,MER-gtgg-4389,retail,10.12.209.2,DEV-87760586,15.9090225,-142.620297,approved,0
TXN0002437,U0370,2026-03-02T17:17:21.008093,871.17,USD,purchase,MER-bIGV-6138,atm,207.154.93.161,DEV-48016954,88.84177,-95.553091,approved,0
TXN0002438,U0330,2026-03-01T07:08:21.008154,347.46,USD,atm_withdrawal,MER-KAMs-5813,travel,45.71.7.221,DEV-76181390,24.5602415,70.776166,declined,0
TXN0002439,U0096,2026-03-02T13:03:21.008215,402.66,USD,atm_withdrawal,MER-WWLs-6292,food,76.222.153.70,DEV-12346206,23.9799385,59.95264,approved,0
TXN0002440,U0015,2026-02-28T10:04:21.008277,161.5,USD,purchase,MER-QSXk-6054,atm,107.179.60.142,DEV-95925895,-20.6298585,-54.195116,approved,0
TXN0002441,U0207,2026-02-28T14:03:21.008339,221.37,USD,purchase,MER-LQTy-9867,atm,93.71.49.224,DEV-83966965,42.0831255,-3.249423,approved,0
TXN0002442,U0414,2026-03-03T21:58:21.008400,353.46,USD,bill_pay,MER-nqSG-2343,atm,105.163.231.244,DEV-11214816,-30.312982,136.057456,approved,0
TXN0002443,U0228,2026-02-26T17:07:21.008461,1800.44,USD,purchase,MER-FDKz-7619,retail,80.152.182.86,DEV-19703757,66.9596535,-179.25961,approved,0
TXN0002444,U0256,2026-03-04T16:52:21.008523,248.94,USD,atm_withdrawal,MER-JanR-7614,food,117.142.18.184,DEV-86167962,-64.4508565,-94.401293,approved,0
TXN0002445,U0098,2026-02-28T19:36:21.008584,30004.23,USD,purchase,MER-IHsK-9257,food,222.232.185.202,DEV-60753764,-83.9578885,-9.594665,approved,0
TXN0002446,U0317,2026-03-04T10:08:21.008645,496.25,USD,purchase,MER-uqnV-6612,retail,53.99.243.54,DEV-22324924,-28.2000585,58.499147,approved,0
TXN0002447,U0480,2026-03-04T17:02:21.008706,314.54,USD,purchase,MER-hzVt-3642,atm,44.216.212.44,DEV-96168761,-82.8019875,-19.381702,approved,0
TXN0002448,U0203,2026-03-04T04:45:21.008767,441.8,USD,purchase,MER-stwW-8699,wire,219.158.98.43,DEV-29023632,15.651811,125.244078,approved,0
TXN0002449,U0043,2026-03-04T01:06:21.008828,281.22,USD,wire_transfer,MER-wNSv-5629,atm,135.119.123.26,DEV-37941028,89.6641405,-129.533603,approved,0
TXN0002450,U0102,2026-03-04T01:16:21.008889,284.33,USD,purchase,MER-YUzK-5749,retail,167.139.63.215,DEV-83113000,-23.514203,-32.383891,approved,0
TXN0002451,U0135,2026-02-27T10:37:21.008950,357.95,USD,purchase,MER-paAZ-0586,atm,162.192.53.159,DEV-38307775,12.25262,111.294203,approved,0
TXN0002452,U0386,2026-03-02T13:23:21.009013,156.72,USD,purchase,MER-PKIB-6211,travel,178.212.215.200,DEV-58850025,-1.0408245,-77.243509,declined,0
TXN0002453,U0214,2026-03-03T00:15:21.009075,426.21,USD,wire_transfer,MER-nruR-2373,food,123.199.221.66,DEV-14121459,27.500536,16.276041,approved,0
TXN0002454,U0187,2026-02-27T19:40:21.009136,4093.47,USD,purchase,MER-CMXC-8567,travel,119.44.148.159,DEV-34317342,11.6269385,141.966587,approved,0
TXN0002455,U0179,2026-02-27T03:32:21.009197,480.59,USD,purchase,MER-EcmR-7918,food,82.36.108.74,DEV-22833724,29.7096785,157.685843,approved,0
TXN0002456,U0383,2026-03-04T01:32:21.009258,413.2,USD,purchase,MER-yIne-9071,wire,16.88.211.173,DEV-92488047,-73.0605655,-86.438975,approved,0
TXN0002457,U0360,2026-03-01T02:12:21.009320,4693.47,USD,atm_withdrawal,MER-Asar-1983,food,149.98.33.112,DEV-32593111,-61.660756,24.159351,declined,0
TXN0002458,U0489,2026-02-28T11:19:21.009381,442.05,USD,atm_withdrawal,MER-cuDy-5856,crypto,101.150.160.136,DEV-80920522,59.693887,57.242331,approved,0
TXN0002459,U0239,2026-03-04T14:00:21.009442,331.53,USD,purchase,MER-EPks-0151,retail,107.255.195.118,DEV-19956734,5.211792,129.538039,approved,0
TXN0002460,U0155,2026-02-27T19:18:21.009505,283.25,USD,purchase,MER-hgoT-5958,food,109.55.162.95,DEV-52182309,50.5555365,142.529483,approved,0
TXN0002461,U0157,2026-03-04T21:21:21.009566,154.31,USD,purchase,MER-dhks-2523,retail,11.167.82.35,DEV-27206663,85.800082,-29.768693,approved,0
TXN0002462,U0172,2026-02-28T13:48:21.009627,421.89,USD,purchase,MER-hKYp-8251,travel,70.245.198.155,DEV-82408224,57.338191,-108.66336,approved,0
TXN0002463,U0204,2026-03-02T08:31:21.009688,400.71,USD,wire_transfer,MER-QORT-6486,crypto,67.38.206.38,DEV-32119116,52.273972,-91.182164,approved,0
TXN0002464,U0100,2026-02-27T06:42:21.009750,275.67,USD,wire_transfer,MER-HcAG-5168,travel,53.100.156.40,DEV-57813073,53.766045,35.189047,approved,0
TXN0002465,U0172,2026-02-26T19:46:21.009811,394.69,USD,wire_transfer,MER-XehP-8119,crypto,25.76.69.118,DEV-52773044,52.347978,45.023919,approved,0
TXN0002466,U0300,2026-02-28T17:22:21.009872,4968.83,USD,purchase,MER-XaXf-4266,retail,86.230.244.162,DEV-75988559,-50.4743025,176.630444,approved,0
TXN0002467,U0022,2026-03-03T10:22:21.009933,46.46,USD,wire_transfer,MER-FWbC-9400,retail,52.234.101.26,DEV-64299596,-17.1957355,-109.029161,approved,0
TXN0002468,U0095,2026-03-02T16:30:21.009994,431.73,USD,wire_transfer,MER-LUeq-8316,crypto,161.154.99.152,DEV-55050464,-0.7965565,40.770131,approved,0
TXN0002469,U0421,2026-03-02T18:32:21.010054,952.16,USD,purchase,MER-xPCR-6270,retail,60.85.255.164,DEV-65179521,87.0528815,4.828547,approved,0
TXN0002470,U0031,2026-03-03T04:56:21.010115,53.41,USD,bill_pay,MER-UZDc-1322,retail,211.113.209.149,DEV-66411223,76.082662,-68.142078,approved,0
TXN0002471,U0413,2026-03-02T08:37:21.010176,559.43,USD,atm_withdrawal,MER-OHjb-5628,travel,77.245.84.36,DEV-62460038,52.054897,-4.146694,approved,0
TXN0002472,U0353,2026-02-27T20:27:21.010237,374.02,USD,purchase,MER-Abjg-6629,atm,204.63.10.245,DEV-79840074,-26.3786685,163.220448,approved,0
TXN0002473,U0322,2026-03-01T02:03:21.010299,442.17,USD,wire_transfer,MER-pPbn-9659,retail,69.54.101.150,DEV-13260519,-80.4574095,81.247174,approved,0
TXN0002474,U0132,2026-03-04T09:05:21.010360,291.34,USD,purchase,MER-bICG-6382,food,134.232.115.8,DEV-65944949,4.7603515,-137.520595,declined,0
TXN0002475,U0321,2026-03-04T03:06:21.010422,39.44,USD,purchase,MER-DbHY-3714,retail,202.202.208.185,DEV-06202967,-24.347264,-33.261012,approved,0
TXN0002476,U0472,2026-03-03T14:32:21.010483,279.5,USD,purchase,MER-paVw-1080,travel,6.103.222.193,DEV-80909732,-5.2897765,-59.336318,approved,0
TXN0002477,U0306,2026-03-04T20:38:21.010544,357.81,USD,purchase,MER-YhUU-9700,atm,170.21.40.212,DEV-18435706,89.9892725,66.86695,approved,0
TXN0002478,U0398,2026-02-28T03:39:21.010604,488.0,USD,atm_withdrawal,MER-FtsV-7266,crypto,86.243.49.179,DEV-50051528,-44.0624865,84.418043,approved,0
TXN0002479,U0196,2026-03-02T15:22:21.010665,241.08,USD,atm_withdrawal,MER-DVvQ-9736,retail,84.252.168.108,DEV-62789918,48.006361,-102.183631,approved,0
TXN0002480,U0214,2026-02-27T03:10:21.010726,431.78,USD,purchase,MER-Oxdl-1050,atm,180.252.56.73,DEV-94511801,-79.0644945,-49.003741,approved,0
TXN0002481,U0281,2026-03-01T07:57:21.010787,392.4,USD,purchase,MER-DPMq-7998,food,183.169.183.118,DEV-90492962,39.6700845,-55.058935,approved,0
TXN0002482,U0150,2026-03-03T06:58:21.010847,1107.29,USD,purchase,MER-gEfA-2507,retail,166.128.4.176,DEV-20687196,11.691565,77.975757,approved,0
TXN0002483,U0019,2026-03-01T03:01:21.010909,301.63,USD,purchase,MER-WVsz-2889,atm,77.244.80.103,DEV-24385813,33.4296755,-133.252675,approved,0
TXN0002484,U0199,2026-02-28T11:10:21.010974,341.44,USD,purchase,MER-xGxK-0031,food,4.135.97.138,DEV-09154744,45.598659,169.318523,approved,0
TXN0002485,U0481,2026-03-03T21:12:21.011038,45.63,USD,purchase,MER-wout-5045,travel,153.237.29.22,DEV-69167427,-24.0146915,-67.79548,approved,0
TXN0002486,U0002,2026-02-28T00:50:21.011100,42758.08,USD,bill_pay,MER-qLer-7255,atm,125.238.239.173,DEV-99922139,32.7118125,-106.055478,approved,0
TXN0002487,U0132,2026-03-03T17:15:21.011161,141.75,USD,purchase,MER-rSsA-3773,travel,28.101.126.12,DEV-03700262,68.393815,22.846968,approved,0
TXN0002488,U0147,2026-02-27T08:02:21.011222,427.78,USD,bill_pay,MER-dgJx-8221,atm,76.224.163.239,DEV-61827729,-20.3453855,113.021759,approved,0
TXN0002489,U0414,2026-03-04T15:37:21.011283,407.21,USD,purchase,MER-ewxG-2341,retail,192.219.242.63,DEV-70130311,70.96502,-108.105128,approved,0
TXN0002490,U0368,2026-03-01T08:24:21.011346,382.06,USD,purchase,MER-ivHz-8879,travel,150.23.220.162,DEV-01456674,-66.873169,-150.997645,approved,0
TXN0002491,U0444,2026-02-26T12:12:21.011407,431.39,USD,purchase,MER-cYmL-7672,retail,36.46.253.241,DEV-37581702,10.5067705,-145.802165,approved,0
TXN0002492,U0141,2026-02-27T19:49:21.011467,210.88,USD,atm_withdrawal,MER-okWa-6813,wire,115.93.243.241,DEV-33814226,75.787933,-172.130268,approved,0
TXN0002493,U0062,2026-03-01T20:36:21.011529,236.76,USD,atm_withdrawal,MER-Olxh-4768,travel,151.254.211.45,DEV-91100968,23.2123645,57.207743,approved,0
TXN0002494,U0039,2026-02-28T09:22:21.011589,453.9,USD,purchase,MER-ZTgz-5311,crypto,114.22.179.39,DEV-47181294,-41.6691665,31.182435,approved,0
TXN0002495,U0050,2026-03-01T14:47:21.011650,181.78,USD,atm_withdrawal,MER-FMmv-3829,crypto,198.60.57.127,DEV-80093344,89.468923,118.89301,approved,0
TXN0002496,U0116,2026-03-01T03:19:21.011853,10.41,USD,atm_withdrawal,MER-TxVe-9840,food,89.209.71.200,DEV-17675418,28.9560915,111.979644,approved,0
TXN0002497,U0216,2026-02-28T05:41:21.011954,234.81,USD,purchase,MER-DLJH-2074,retail,115.88.239.4,DEV-44843100,69.876353,46.97119,approved,0
TXN0002498,U0237,2026-03-04T02:32:21.012026,181.47,USD,bill_pay,MER-bkUk-5306,travel,176.155.63.19,DEV-33837393,86.048691,-134.812732,approved,0
TXN0002499,U0370,2026-03-04T19:17:21.012110,109.04,USD,purchase,MER-kyoX-9580,travel,59.97.254.10,DEV-24258754,-39.855658,-2.183754,approved,0
TXN0002500,U0151,2026-03-04T16:05:21.012219,420.43,USD,purchase,MER-JqTM-9931,retail,68.199.177.199,DEV-77584546,-6.915786,-161.78427,approved,0
TXN0002501,U0088,2026-03-01T17:15:21.012283,130.52,USD,purchase,MER-igPJ-9146,wire,119.247.67.222,DEV-24827695,22.5994345,-79.557048,approved,0
TXN0002502,U0264,2026-03-02T02:00:21.012344,498.52,USD,purchase,MER-fBUX-7271,wire,42.195.112.228,DEV-57270658,-44.46787,-39.018129,approved,0
TXN0002503,U0073,2026-02-28T01:24:21.012405,4368.5,USD,purchase,MER-wGpG-4692,crypto,202.5.29.134,DEV-09155341,-88.500011,-65.485373,declined,0
TXN0002504,U0205,2026-02-28T02:03:21.012466,209.37,USD,purchase,MER-hNAp-8672,atm,182.246.182.218,DEV-24348732,13.0650705,86.149333,approved,0
TXN0002505,U0243,2026-02-26T14:08:21.012531,27.01,USD,purchase,MER-dicY-2412,crypto,39.250.141.120,DEV-91632095,-5.1079525,134.049513,declined,0
TXN0002506,U0302,2026-03-02T20:10:21.012593,89.01,USD,purchase,MER-oGex-5086,food,39.3.197.108,DEV-80722450,-84.0544695,-20.904207,approved,0
TXN0002507,U0351,2026-02-27T12:41:21.012654,471.85,USD,purchase,MER-pOHD-4620,retail,50.130.222.167,DEV-83851995,43.903836,138.110497,declined,0
TXN0002508,U0167,2026-02-26T17:12:21.012715,427.02,USD,purchase,MER-dyBE-0950,atm,13.208.51.21,DEV-94711094,41.030037,-63.177811,approved,0
TXN0002509,U0210,2026-02-28T09:03:21.012777,29.83,USD,wire_transfer,MER-EHuF-5425,food,124.36.213.97,DEV-39275137,-10.502944,26.030458,approved,0
TXN0002510,U0223,2026-03-04T14:58:21.012840,293.76,USD,purchase,MER-ENYp-9241,travel,195.78.248.196,DEV-23315903,21.0212685,-26.181412,approved,0
TXN0002511,U0440,2026-02-28T22:06:21.012904,375.04,USD,wire_transfer,MER-kvdc-3803,travel,37.124.154.167,DEV-57949904,-58.451157,-31.297025,declined,0
TXN0002512,U0075,2026-02-28T00:20:21.012967,52.54,USD,wire_transfer,MER-qeNN-2941,wire,193.87.187.86,DEV-14972221,59.514508,-111.614512,approved,0
TXN0002513,U0061,2026-02-27T21:42:21.013030,54.2,USD,atm_withdrawal,MER-KFlC-4286,food,193.102.23.22,DEV-46955034,-76.702366,104.589675,approved,0
TXN0002514,U0137,2026-02-27T05:08:21.013092,202.67,USD,purchase,MER-wqfH-8569,wire,112.83.207.149,DEV-08057926,76.7762105,-49.534563,declined,0
TXN0002515,U0004,2026-03-03T03:23:21.013153,4129.12,USD,wire_transfer,MER-GKfR-9152,crypto,17.250.98.120,DEV-66854512,-30.73958,123.206625,approved,0
TXN0002516,U0007,2026-03-04T09:52:21.013214,498.45,USD,purchase,MER-Kkel-2587,retail,113.92.68.236,DEV-17043328,53.4591835,49.508515,approved,0
TXN0002517,U0279,2026-03-05T05:05:21.013275,434.31,USD,bill_pay,MER-GAMF-4399,retail,105.242.69.236,DEV-20366660,-17.354231,-13.657623,approved,0
TXN0002518,U0099,2026-02-28T10:18:21.013340,443.66,USD,purchase,MER-Vhfj-2518,crypto,11.146.227.214,DEV-86668973,33.5779665,-8.951298,approved,0
TXN0002519,U0094,2026-02-28T19:09:21.013403,417.73,USD,purchase,MER-jDYS-1884,retail,152.24.68.211,DEV-82871001,-68.197896,-142.488948,approved,0
TXN0002520,U0225,2026-03-03T16:20:21.013467,282.04,USD,purchase,MER-JzUO-7928,crypto,198.110.64.254,DEV-97364133,-9.734606,54.484538,approved,0
TXN0002521,U0288,2026-03-05T03:07:21.013530,370.98,USD,atm_withdrawal,MER-vrGc-9827,crypto,150.160.228.224,DEV-75978786,46.0385295,86.402391,approved,0
TXN0002522,U0418,2026-02-27T05:48:21.013595,163.2,USD,purchase,MER-mfph-1344,atm,25.211.80.154,DEV-93819621,-17.0683995,-9.929236,approved,0
TXN0002523,U0388,2026-02-27T21:18:21.013661,90.91,USD,atm_withdrawal,MER-dWPk-4432,travel,102.189.25.35,DEV-93443884,63.842167,-153.085816,approved,0
TXN0002524,U0024,2026-03-02T02:29:21.013723,487.5,USD,purchase,MER-zaAw-0280,wire,197.223.254.204,DEV-76322516,33.6250725,18.492485,approved,0
TXN0002525,U0330,2026-03-01T17:34:21.013789,412.21,USD,purchase,MER-zPMz-3735,travel,57.25.168.61,DEV-62249493,35.3796095,22.418081,approved,0
TXN0002526,U0135,2026-02-26T19:52:21.013849,2536.9,USD,purchase,MER-jOwV-8190,retail,34.39.86.209,DEV-61180273,-44.921563,-52.71488,approved,0
TXN0002527,U0253,2026-03-01T08:46:21.013911,377.02,USD,purchase,MER-xqEc-0669,atm,52.64.176.220,DEV-94506084,30.678677,-115.862182,declined,0
TXN0002528,U0289,2026-03-03T13:05:21.013972,1246.57,USD,atm_withdrawal,MER-XOlV-3298,food,27.150.9.165,DEV-57500019,39.2744335,-92.847967,approved,0
TXN0002529,U0121,2026-03-05T03:06:21.014034,140.47,USD,purchase,MER-RuMC-7312,travel,214.132.112.136,DEV-53948133,-37.6283035,-48.627558,approved,0
TXN0002530,U0098,2026-03-02T16:28:21.014095,103.94,USD,purchase,MER-QObM-3014,food,223.42.34.35,DEV-29206111,28.3114425,-69.210284,approved,0
TXN0002531,U0412,2026-03-01T17:30:21.014156,4880.41,USD,purchase,MER-QHWB-5963,food,6.12.125.236,DEV-80214343,-54.471544,39.398823,approved,0
TXN0002532,U0407,2026-03-05T02:52:21.014217,113.79,USD,purchase,MER-TdKe-6404,atm,87.18.183.230,DEV-25780517,-72.51299,-156.353441,approved,0
TXN0002533,U0319,2026-03-03T07:07:21.014285,377.77,USD,purchase,MER-OJRJ-7227,travel,83.64.107.125,DEV-82773645,79.1676005,118.701099,approved,0
TXN0002534,U0067,2026-03-05T10:01:21.014350,406.11,USD,bill_pay,MER-TBMk-1019,travel,220.61.137.193,DEV-44710775,86.358484,36.365456,approved,0
TXN0002535,U0425,2026-03-02T10:25:21.014417,376.58,USD,atm_withdrawal,MER-hFOS-6101,crypto,51.104.57.238,DEV-00159806,-21.437905,-106.896587,approved,0
TXN0002536,U0464,2026-02-26T12:57:21.014482,300.97,USD,bill_pay,MER-oMnU-0705,wire,88.231.98.58,DEV-54591307,-35.452711,-55.792937,approved,0
TXN0002537,U0246,2026-02-28T06:26:21.014543,2172.63,USD,purchase,MER-lSDs-6258,crypto,221.60.94.97,DEV-30983690,-57.9985655,-171.858962,approved,0
TXN0002538,U0137,2026-03-04T10:37:21.014605,40770.8,USD,purchase,MER-AWeO-3535,travel,93.23.86.232,DEV-22516671,-38.5558585,169.745171,approved,0
TXN0002539,U0228,2026-03-04T15:14:21.014667,351.79,USD,purchase,MER-Mwcm-5211,wire,209.62.65.65,DEV-20008863,58.67923,15.664167,approved,0
TXN0002540,U0140,2026-02-28T02:42:21.014732,3505.01,USD,purchase,MER-IapW-4736,retail,161.228.31.212,DEV-88178998,73.516502,106.258114,approved,0
TXN0002541,U0072,2026-03-05T05:03:21.014797,445.29,USD,purchase,MER-uRho-5796,crypto,169.163.102.76,DEV-56129261,-38.998189,-19.097584,approved,0
TXN0002542,U0337,2026-02-27T10:26:21.014858,451.29,USD,purchase,MER-EMDF-4692,retail,202.197.88.154,DEV-59816975,-36.1593695,138.364403,approved,0
TXN0002543,U0353,2026-03-02T21:07:21.014919,430.17,USD,wire_transfer,MER-lldG-2223,travel,170.26.102.10,DEV-49573189,54.8321985,-74.854641,approved,0
TXN0002544,U0327,2026-03-04T07:18:21.014981,3497.86,USD,purchase,MER-nAnT-3723,crypto,212.141.218.88,DEV-70788365,23.1515875,-100.995905,approved,0
TXN0002545,U0071,2026-03-02T12:44:21.015042,233.6,USD,atm_withdrawal,MER-EKQk-4761,travel,27.143.77.134,DEV-52138653,-83.446157,163.756231,declined,0
TXN0002546,U0256,2026-02-27T07:06:21.015103,118.9,USD,wire_transfer,MER-knop-9971,crypto,102.102.76.188,DEV-38199953,5.793395,146.561005,approved,0
TXN0002547,U0302,2026-03-03T10:45:21.015164,368.24,USD,purchase,MER-bDyZ-5551,wire,66.169.77.53,DEV-19956920,-55.75857,36.069196,approved,0
TXN0002548,U0195,2026-02-26T23:06:21.015225,99.94,USD,purchase,MER-ROTx-3092,crypto,179.206.158.11,DEV-49572616,25.5421435,102.148545,approved,0
TXN0002549,U0048,2026-03-01T10:15:21.015286,436.43,USD,purchase,MER-cVDN-2176,food,61.65.122.105,DEV-57748273,-65.2754885,-5.03,declined,0
TXN0002550,U0140,2026-03-04T20:20:21.015347,441.83,USD,wire_transfer,MER-MOkU-2431,crypto,164.119.182.54,DEV-67755843,-20.969084,-117.587604,approved,0
TXN0002551,U0378,2026-02-27T08:08:21.015408,86.73,USD,purchase,MER-NxUF-3682,wire,47.231.41.6,DEV-19111924,3.4552165,-104.355294,approved,0
TXN0002552,U0009,2026-02-27T17:18:21.015468,133.8,USD,purchase,MER-RIUu-5468,travel,23.89.221.216,DEV-52469120,-53.955616,67.129058,approved,0
TXN0002553,U0326,2026-03-01T20:55:21.015530,368.82,USD,purchase,MER-pHit-5470,travel,24.235.33.87,DEV-48941687,-3.2101115,4.95281,approved,0
TXN0002554,U0004,2026-03-04T06:58:21.015591,2087.01,USD,purchase,MER-beSJ-3559,food,172.128.66.251,DEV-76187473,-45.406483,80.098317,approved,0
TXN0002555,U0282,2026-02-28T19:43:21.015652,95.16,USD,purchase,MER-jjsl-8632,travel,91.39.30.223,DEV-71765565,82.7957935,-139.785918,approved,0
TXN0002556,U0125,2026-03-02T09:18:21.015713,44.51,USD,purchase,MER-Wzvu-8558,atm,192.165.65.57,DEV-70202710,65.4817435,146.615706,approved,0
TXN0002557,U0201,2026-03-03T13:30:21.015775,415.91,USD,purchase,MER-tFUz-7317,food,99.32.187.36,DEV-06093791,4.772225,-131.617769,approved,0
TXN0002558,U0026,2026-02-26T21:25:21.015835,181.29,USD,wire_transfer,MER-MaFb-6181,retail,193.196.128.64,DEV-70397284,24.9455105,131.295731,approved,0
TXN0002559,U0314,2026-03-04T15:33:21.015897,25.9,USD,atm_withdrawal,MER-eCiY-9368,crypto,173.34.120.213,DEV-97057206,-49.302155,-37.233057,approved,0
TXN0002560,U0068,2026-03-03T16:13:21.015960,149.64,USD,purchase,MER-qGeQ-8267,retail,66.148.0.224,DEV-72330066,-34.3445465,-41.586016,approved,0
TXN0002561,U0214,2026-03-05T06:11:21.016023,465.95,USD,purchase,MER-pUZm-0720,wire,128.28.141.88,DEV-23864050,40.870892,-64.293176,approved,0
TXN0002562,U0350,2026-02-28T17:51:21.016085,747.02,USD,purchase,MER-mpET-2269,travel,146.109.2.136,DEV-19015374,-24.1971905,-139.43212,approved,0
TXN0002563,U0365,2026-03-01T11:20:21.016145,6.15,USD,purchase,MER-DYHn-5120,retail,103.162.210.13,DEV-30325134,-29.8682945,178.033748,approved,0
TXN0002564,U0217,2026-03-03T19:57:21.016206,3529.84,USD,purchase,MER-txJy-4075,wire,153.233.61.230,DEV-84042973,-48.581382,147.970608,approved,0
TXN0002565,U0329,2026-03-02T13:16:21.016268,142.27,USD,purchase,MER-kHzV-2340,retail,91.171.86.59,DEV-41696182,-24.4158005,6.144403,approved,0
TXN0002566,U0141,2026-03-02T05:26:21.016331,59.04,USD,wire_transfer,MER-iyIy-3157,wire,81.224.144.156,DEV-66870228,61.400144,-118.33512,approved,0
